Asset Class,Asset,Sub-number,Eval. Grp 1-Block,Asset Description,    Acquis.val.,      Book val.
53000,530019700.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019701.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019702.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019703.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019704.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019705.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019706.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019707.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019708.0,0.0,B043,MEDIUM BACK MEETING CHAIR,700.0,0.0
53000,530019720.0,0.0,B043,MEDIUM BACK MESH CHAIR,500.0,0.0
53000,530019895.0,0.0,B043,HIGH MOBILE 3 DRAWER,445.0,0.0
53000,530000032.0,0.0,B043,4 DRAWER STEEL CABINET C/W LOCK BAR,750.0,0.0
53000,530004024.0,0.0,B043,WW 44C 4 DRAWER FILING CABINET,280.0,0.0
53000,530004089.0,0.0,B043,WW 44C 4 DRAWER FILING CABINET,280.0,0.0
53000,530019646.0,0.0,B043,2 COMPARTMENT STEEL LOCKER,400.0,0.0
53000,530019647.0,0.0,B043,2 COMPARTMENT STEEL LOCKER,400.0,0.0
53000,530019648.0,0.0,B043,2 COMPARTMENT STEEL LOCKER,400.0,0.0
53000,530019725.0,0.0,B043,MEDIUM BACK MESH CHAIR,500.0,0.0
53000,530019726.0,0.0,B043,MEDIUM BACK MESH CHAIR,500.0,0.0
53000,530019902.0,0.0,B043,HIGH MOBILE 3 DRAWER,445.0,0.0
53000,530019903.0,0.0,B043,HIGH MOBILE 3 DRAWER,445.0,0.0
53000,530004839.0,0.0,B036,PIGEON HOLE 12H 04-06,156.75,0.0
53000,530004849.0,0.0,B036,MEJA 4' 05-06,136.0,0.0
53000,530004878.0,0.0,B036,MOBILE PEDESTAL 3D 12-06,126.0,0.0
53000,530008979.0,0.0,B036,CH-251MB MANAGERIAL MEDIUM BAC,205.0,0.0
53000,530012330.0,0.0,B036,open shelf cabinet,109.0,0.0
53000,530019979.0,0.0,B036,MEDIUMBACK MESH CHAIR,900.0,0.0
53000,530004075.0,0.0,B034,YHM 3D MOBILE PEDESTAL 10-02,130.0,0.0
53000,530011264.0,0.0,B034,MEJA TULIS 4' X 2 1/2' VN 120,196.56,0.0
53000,530011769.0,0.0,B034,LOW BACK CHAIR,683.7,0.0
53000,530014808.0,0.0,B034,MATRIX FULL BOARD PARTITION,1900.0,0.0
53000,530017924.0,0.0,B034,SWING DOOR LOW CABINET,280.0,0.0
53000,530022110.0,0.0,B034,LOW OPENSHELF CUPBOARD,137.0,0.0
53000,530022116.0,0.0,B034,PIGEON HOLE,200.0,0.0
53000,530022117.0,0.0,B034,PIGEON HOLE,200.0,0.0
53000,530022118.0,0.0,B034,PIGEON HOLE,200.0,0.0
53000,530000159.0,0.0,B040,MEDIUM BACK MESH CHAIR ORANGE,311.0,0.0
53000,530000064.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000065.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000070.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000077.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000079.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000080.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000085.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000089.0,0.0,B040,LOUNGE SETTE PINK APPLE GREEN TURQOISE,839.0,0.0
53000,530000162.0,0.0,B040,MEDIUM BACK MESH CHAIR ORANGE,311.0,0.0
53000,530006480.0,0.0,B040,1 COMPARTMENT STEEL LOCKER 07-,250.0,0.0
53000,530006483.0,0.0,B040,1 COMPARTMENT STEEL LOCKER 07-,250.0,0.0
53000,530019254.0,0.0,B040,OFFICE TABLE,430.0,0.0
53000,530019255.0,0.0,B040,OFFICE TABLE,430.0,0.0
53000,530000253.0,0.0,B040,MEDIUM BACK MESH CHAIR ORANGE,311.0,0.0
53000,530000053.0,0.0,B040,HIGH BACK MESH CHAIR GREY,375.0,0.0
53000,530000054.0,0.0,B040,HIGH BACK MESH CHAIR GREY,375.0,0.0
53000,530000055.0,0.0,B040,2D MOBILE PADESTAL WHITE,204.0,0.0
53000,530000056.0,0.0,B040,2D MOBILE PADESTAL WHITE,204.0,0.0
53000,530000256.0,0.0,B040,MEDIUM BACK MESH CHAIR ORANGE,311.0,0.0
53000,530012193.0,0.0,B049,MEDIUM BACK CHAIR (STAFF),689.0,0.0
53000,530007155.0,0.0,B044,BOLTLESS RACK,268.0,0.0
53000,530007156.0,0.0,B044,BOLTLESS RACK,268.0,0.0
53000,530007157.0,0.0,B044,BOLTLESS RACK,268.0,0.0
53000,530007158.0,0.0,B044,BOLTLESS RACK,268.0,0.0
53000,530008259.0,0.0,B044,OPEN SHELF CABINET,200.0,0.0
53000,530009235.0,0.0,B044,MEDIUM CHAIR (FABRIC) MODEL FT,270.0,0.0
53000,530009311.0,0.0,B044,MOBILE PEDESTAL MODEL GM3 (BEE,162.0,0.0
53000,530014438.0,0.0,B044,ALMARI HIASAN KAUNTER 02-06,1400.0,0.0
53000,530015645.0,0.0,B044,FULL HEIGHT CABINET 10-02,385.0,0.0
53000,530015687.0,0.0,B044,FULL HEIGHT CABINET 10-02,385.0,0.0
53000,530015711.0,0.0,B044,PIGEON HOLE 10-02,395.0,0.0
53000,530017435.0,0.0,B044,FULL HEIGHT CABINET LOCKING BA,420.0,0.0
53000,530004164.0,0.0,B044,MOBILE PEDESTAL 3D 10-02,285.0,0.0
53000,530011387.0,0.0,B044,LOWBACK MESH CHAIR (CHROME BASE),659.32,0.0
53000,530021671.0,0.0,B044,OPEN SHELF CABINET,168.0,0.0
53000,530014101.0,0.0,B078,KERUSI ERGONOMIK,676.5,0.0
53000,530020238.0,0.0,B078,MOBILE PEDESTAL,359.0,0.0
53000,530014095.0,0.0,B078,KERUSI ERGONOMIK,676.5,0.0
53000,530020244.0,0.0,B078,MOBILE PEDESTAL,359.0,0.0
53000,530018589.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018590.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018802.0,0.0,B038,TABLE WITH SLIDING & MOBILE PEDESTAL,1691.67,0.0
53000,530021889.0,0.0,B038,MEDIUMBACK MESH CHAIR,700.0,0.0
53000,530018541.0,0.0,B038,ARM CHAIR,918.33,0.0
53000,530018542.0,0.0,B038,ARM CHAIR,918.33,0.0
53000,530018543.0,0.0,B038,ARM CHAIR,918.33,0.0
53000,530018544.0,0.0,B038,ARM CHAIR,918.33,0.0
53000,530018545.0,0.0,B038,ROUND DISCUSSION TABLE,459.17,0.0
53000,530018546.0,0.0,B038,ROUND DISCUSSION TABLE,459.17,0.0
53000,530018547.0,0.0,B038,MEDIUM BACK OFFICE CHAIR,203.0,0.0
53000,530018881.0,0.0,B038,3D MOBILE PADESTAL,330.2,0.0
53000,530014094.0,0.0,B078,KERUSI ERGONOMIK,676.5,0.0
53000,530020245.0,0.0,B078,MOBILE PEDESTAL,359.0,0.0
53000,530003435.0,0.0,B039,MAGNETIC WHITE BOARD 3 X 4 07-,135.0,0.0
53000,530004542.0,0.0,B039,VISITOR CHAIR WITH ARMREST-NOVA-4,230.0,0.0
53000,530004543.0,0.0,B039,VISITOR CHAIR WITH ARMREST-NOVA-4,230.0,0.0
53000,530012014.0,0.0,B039,OPEN SHELF CABINET,260.0,0.0
53000,530012016.0,0.0,B039,MOBILE PADESTAL,220.0,0.0
53000,530016656.0,0.0,B039,SET SETTE (1+2+3+TABLE) 07-01,1603.0,0.0
53000,530016671.0,0.0,B039,STANDARD DESK-1800(W)X700(D)X750(H)MM-OAK SERIES,500.0,0.0
53000,530018365.0,0.0,B039,SHELF CABINET SLIDING DOOR,380.0,0.0
53000,530019394.0,0.0,B039,HIGH BACK CHAIR,650.0,0.0
53000,530014193.0,0.0,B022,KERUSI ERGONOMIK,676.5,0.0
53000,530015782.0,0.0,B022,STEEL FILING CABINET 4 DRAWER-,380.0,0.0
53000,530016968.0,0.0,B022,FILLING CABINET 4D 02-05,320.0,0.0
53000,530017132.0,0.0,B022,FILING CABINET 4D 05-08,320.0,0.0
53000,530020157.0,0.0,B022,MOBILE PEDESTAL,359.0,0.0
53000,530011495.0,0.0,B022,HIGHBACK CHAIR (FL MEETING),813.0,0.0
53000,530011613.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011614.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011615.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011616.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011617.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011618.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011619.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011620.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011621.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011622.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011623.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011624.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011625.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011626.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011627.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011628.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011631.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011632.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530011634.0,0.0,B022,MEDIUMBACK CHAIR ( MESH MEETING ),579.0,0.0
53000,530013646.0,0.0,B022,887 BAR STOOL,169.2,0.0
53000,530013647.0,0.0,B022,887 BAR STOOL,169.2,0.0
53000,530013648.0,0.0,B022,887 BAR STOOL,169.2,0.0
53000,530013649.0,0.0,B022,887 BAR STOOL,169.2,0.0
53000,530013735.0,0.0,B022,ROUND TABLE D900 WITH METAL ROUND BASE LEG,368.0,0.0
53000,530013934.0,0.0,B022,"IDEAS HIGHBACK CHAIR GREY MESH,HEADREST & SEAT",592.0,0.0
53000,530014174.0,0.0,B022,KERUSI ERGONOMIK,676.5,0.0
53000,530015681.0,0.0,B022,STANDARD WHEEL CHAIR,390.0,0.0
53000,530020367.0,0.0,B022,MOBILE PEDESTAL,359.0,0.0
53000,530020528.0,0.0,B022,FLIPPABLE CHAIR,560.0,0.0
53000,530020529.0,0.0,B022,FLIPPABLE CHAIR,560.0,0.0
53000,530020858.0,0.0,B022,DISCUSSION TABLE 4 PAX,1530.0,0.0
53000,530021036.0,0.0,B022,DISCUSSION TABLE 6 PAX,1340.0,0.0
53000,530021057.0,0.0,B022,PANTRY SQUARE TABLE,1650.0,0.0
53000,530021058.0,0.0,B022,PANTRY SQUARE TABLE,1650.0,0.0
53000,530021059.0,0.0,B022,PANTRY SQUARE TABLE,1650.0,0.0
53000,530021106.0,0.0,B022,DINING CHAIR,660.0,0.0
53000,530021107.0,0.0,B022,DINING CHAIR,660.0,0.0
53000,530021108.0,0.0,B022,DINING CHAIR,660.0,0.0
53000,530021109.0,0.0,B022,DINING CHAIR,660.0,0.0
53000,530021110.0,0.0,B022,DINING CHAIR,660.0,0.0
53000,530021111.0,0.0,B022,DINING CHAIR,660.0,0.0
53000,530021170.0,0.0,B022,BAR STOOL,980.0,0.0
53000,530021171.0,0.0,B022,BAR STOOL,980.0,0.0
53000,530010086.0,0.0,B049,LOW HEIGHT OPENSHELF LAMINATED,170.0,0.0
53000,530010171.0,0.0,B049,LAMINATED MDF BOARD OFFICE TAB,155.0,0.0
53000,530010218.0,0.0,B049,LOW HEIGHT OPENSHELF LAMINATED,170.0,0.0
53000,530022007.0,0.0,B049,MEDIUMBACK MESH CHAIR,720.0,0.0
53000,530014070.0,0.0,B087,KERUSI ERGONOMIK,676.5,0.0
53000,530020267.0,0.0,B087,MOBILE PEDESTAL,359.0,0.0
53000,530005443.0,0.0,B022,PETI KUNCI KENDERAAN - IBU PEJABAT,200.0,0.0
53000,530007019.0,0.0,B022,NEWSPAPER RACK @ MAGAZINE RACK,280.0,0.0
53000,530009207.0,0.0,B022,4D FILING CABINET,380.0,0.0
53000,530009364.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530009365.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530009366.0,0.0,B022,LOWBACK MESH CHAIR,700.0,0.0
53000,530009368.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530009369.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530009370.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530009371.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530009372.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530009373.0,0.0,B022,LOWBACK MESH CHAIR WITH ALIMIN,700.0,0.0
53000,530014209.0,0.0,B022,KERUSI ERGONOMIK,676.5,0.0
53000,530014216.0,0.0,B022,KERUSI ERGONOMIK,676.5,0.0
53000,530014217.0,0.0,B022,KERUSI ERGONOMIK,676.5,0.0
53000,530014218.0,0.0,B022,KERUSI ERGONOMIK,676.5,0.0
53000,530014973.0,0.0,B022,COFFEE TABLE,300.0,0.0
53000,530014977.0,0.0,B022,COFFEE TABLE,300.0,0.0
53000,530015848.0,0.0,B022,STEEL FILING CABINET-36' 4D 10,420.0,0.0
53000,530020368.0,0.0,B022,MOBILE PEDESTAL,359.0,0.0
53000,530020369.0,0.0,B022,MOBILE PEDESTAL,359.0,0.0
53000,530021207.0,0.0,B022,DINING TABLE (DRIVER),1140.0,0.0
53000,530021208.0,0.0,B022,DINING TABLE (DRIVER),1140.0,0.0
53000,530021373.0,0.0,B022,4D FILING CABINET,599.0,0.0
53000,530021862.0,0.0,B022,SINGLE SOFA,1800.0,0.0
53000,530021863.0,0.0,B022,SINGLE SOFA,1800.0,0.0
53000,530014039.0,0.0,B024,KERUSI ERGONOMIK,676.5,0.0
53000,530000006.0,0.0,B041,LOWBACK CHAIR,320.0,0.0
53000,530005227.0,0.0,B041,LACI MOBILE PEDSTAL GA M3 05-0,145.0,0.0
53000,530012586.0,0.0,B083,MEDIUMBACK MESH CHAIR,935.0,0.0
53000,530000005.0,0.0,B041,LOWBACK CHAIR,320.0,0.0
53000,530000018.0,0.0,B041,SLIDING DOOR CABINET,250.0,0.0
53000,530011345.0,0.0,B041,MOBILE PEDESTAL 3 DRAWER 06-98,130.0,0.0
53000,530013525.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013526.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013527.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013528.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013529.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013530.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013531.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013532.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013533.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013534.0,0.0,B041,FOLDABLE CHAIR,450.0,0.0
53000,530013539.0,0.0,B041,DISCUSSION TABLE,1450.0,0.0
53000,530019641.0,0.0,B043,RECTANGULAR DINING TABLE,250.0,0.0
53000,530019642.0,0.0,B043,RECTANGULAR DINING TABLE,250.0,0.0
53000,530019727.0,0.0,B043,MEDIUM BACK MESH CHAIR,500.0,0.0
53000,530019763.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019764.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019765.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019766.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019767.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019768.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019769.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019770.0,0.0,B043,DINING CHAIR,130.0,0.0
53000,530019905.0,0.0,B043,HIGH MOBILE 3 DRAWER,445.0,0.0
53000,530018273.0,0.0,B039,MEDIUMBACK MESH CHAIR,620.0,0.0
53000,530018274.0,0.0,B039,MEDIUMBACK MESH CHAIR,620.0,0.0
53000,530013929.0,0.0,B077,"IDEAS HIGHBACK CHAIR GREY MESH,HEADREST & SEAT",592.0,0.0
53000,530020542.0,0.0,B077,FLIPPABLE CHAIR,560.0,0.0
53000,530020543.0,0.0,B077,FLIPPABLE CHAIR,560.0,0.0
53000,530014102.0,0.0,B008,KERUSI ERGONOMIK,676.5,0.0
53000,530020223.0,0.0,B008,MOBILE PEDESTAL,359.0,0.0
53000,530016088.0,0.0,B038,FILLING BOOK CASE WITH GLASS D,686.0,0.0
53000,530018758.0,0.0,B038,MEDIUM BACK OFFICE CHAIR,232.0,0.0
53000,530018931.0,0.0,B038,MEJA KERJA (1800L X 750W X 750H)mm,735.7,0.0
53000,530018932.0,0.0,B038,LOW CABINET SLIDING DOOR,405.2,0.0
53000,530018933.0,0.0,B038,LOW CABINET SLIDING DOOR,405.2,0.0
53000,530018935.0,0.0,B038,LOW CABINET SLIDING DOOR,405.2,0.0
53000,530018956.0,0.0,B038,3D MOBILE PADESTAL,330.2,0.0
53000,530021874.0,0.0,B038,MEDIUMBACK MESH CHAIR,700.0,0.0
53000,530018161.0,0.0,B041,MEDIUMBACK CHAIR,386.0,0.0
53000,530009299.0,0.0,B043,SHOE RACK,89.63,0.0
53000,530015688.0,0.0,B043,OFFICE GUEST CHAIR,350.0,0.0
53000,530019728.0,0.0,B043,MEDIUM BACK MESH CHAIR,500.0,0.0
53000,530019904.0,0.0,B043,HIGH MOBILE 3 DRAWER,445.0,0.0
53000,530018598.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018599.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018600.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018601.0,0.0,B038,SLIDING DOOR CABINET,447.08,0.0
53000,530018653.0,0.0,B038,MEDIUM BACK OFFICE CHAIR,203.0,0.0
53000,530018747.0,0.0,B038,MEDIUM BACK OFFICE CHAIR,217.5,0.0
53000,530018755.0,0.0,B038,MEDIUM BACK OFFICE CHAIR,232.0,0.0
53000,530018760.0,0.0,B038,MEDIUM BACK OFFICE CHAIR,232.0,0.0
53000,530018807.0,0.0,B038,TABLE WITH SLIDING & MOBILE PEDESTAL,1691.67,0.0
53000,530018927.0,0.0,B038,MEDIUMBACK CHAIR,805.2,0.0
53000,530018944.0,0.0,B038,3D MOBILE PADESTAL,330.2,0.0
53000,530019236.0,0.0,B038,OPEN SHELF STEEL CABINET (6' x 2'),392.2,0.0
53000,530019237.0,0.0,B038,OPEN SHELF STEEL CABINET (6' x 2'),392.2,0.0
53000,530019238.0,0.0,B038,OPEN SHELF STEEL CABINET (6' x 2'),392.2,0.0
53000,530019239.0,0.0,B038,OPEN SHELF STEEL CABINET (6' x 2'),392.2,0.0
53000,530021884.0,0.0,B038,MEDIUMBACK MESH CHAIR,700.0,0.0
53000,530021890.0,0.0,B038,MEDIUMBACK MESH CHAIR,700.0,0.0
53000,530021891.0,0.0,B038,MEDIUMBACK MESH CHAIR,700.0,0.0
53000,530021892.0,0.0,B038,MEDIUMBACK MESH CHAIR,700.0,0.0
53000,530014086.0,0.0,B087,KERUSI ERGONOMIK,676.5,0.0
53000,530020250.0,0.0,B087,MOBILE PEDESTAL,359.0,0.0
53000,530014132.0,0.0,B077,KERUSI ERGONOMIK,676.5,0.0
53000,530020208.0,0.0,B077,MOBILE PEDESTAL,359.0,0.0
53000,530005155.0,0.0,B038,SIDE TABLE (1200Wx600Dx745H) 0,174.0,0.0
53000,530018509.0,0.0,B038,BAR STOOL - L12,290.0,0.0
53000,530018510.0,0.0,B038,BAR STOOL - L12,290.0,0.0
53000,530018511.0,0.0,B038,BAR STOOL - L12,290.0,0.0
53000,530018512.0,0.0,B038,BAR STOOL - L12,290.0,0.0
53000,530018513.0,0.0,B038,BAR STOOL - L12,290.0,0.0
53000,530018514.0,0.0,B038,BAR STOOL - L12,290.0,0.0
53000,530018781.0,0.0,B038,RECTANGULAR WORKTOP,821.67,0.0
53000,530018885.0,0.0,B038,MEDIUMBACK CHAIR,805.2,0.0
53000,530018942.0,0.0,B038,3D MOBILE PADESTAL,330.2,0.0
53000,530018560.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018561.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018562.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018563.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018564.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018565.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018566.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018567.0,0.0,B038,METAL LOCKER,145.0,0.0
53000,530018593.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018594.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018595.0,0.0,B038,ONE SIDE PRINTER CABINET,246.5,0.0
53000,530018925.0,0.0,B038,MEDIUMBACK CHAIR,805.2,0.0
53000,530018938.0,0.0,B038,3D MOBILE PADESTAL,330.2,0.0
53000,530004130.0,0.0,B044,MOBILE PEDESTAL 3D 11-02,285.0,0.0
53000,530008240.0,0.0,B044,OPEN SHELF CABINET,200.0,0.0
53000,530018171.0,0.0,B044,MEDIUMBACK CHAIR,645.0,0.0
53000,530007129.0,0.0,B034,MOBILE PEDESTAL YHM3D,110.0,0.0
53000,530022103.0,0.0,B034,MEDIUMBACK CHAIR,528.0,0.0
53000,530010456.0,0.0,B048,VISITOR CHAIR,180.0,0.0
53000,530010498.0,0.0,B048,LOW BACK CHAIR 640W x 520D,200.0,0.0
53000,530015213.0,0.0,B048,FULL HEIGHT OPEN BOOK CABINET,470.0,0.0
53000,530016705.0,0.0,B048,WORKING TABLE 1200L x 750D x 7,1300.0,0.0
53000,530016780.0,0.0,B048,MEDIUM HEIGHT SLIDING DOOR CAB,307.0,0.0
53000,530014068.0,0.0,B058,KERUSI ERGONOMIK,676.5,0.0
53000,530020276.0,0.0,B058,MOBILE PEDESTAL,359.0,0.0
53000,530014013.0,0.0,B081,KERUSI ERGONOMIK,676.5,0.0
53000,530020319.0,0.0,B081,MOBILE PEDESTAL,359.0,0.0
53000,530013872.0,0.0,B076,"IDEAS HIGHBACK CHAIR GREY MESH,HEADREST & SEAT",592.0,0.0
53000,530020354.0,0.0,B076,MOBILE PEDESTAL,359.0,0.0
53000,530000030.0,0.0,B048,WARDROBE,1007.0,0.0
53000,530010476.0,0.0,B048,MEDIUM BACK CHAIR  560W x 480D,250.0,0.0
53000,530016720.0,0.0,B048,WORKING TABLE + STAND PEDESTAL,600.0,0.0
53000,530016774.0,0.0,B048,MEDIUM HEIGHT SLIDING DOOR CAB,307.0,0.0
53000,530013994.0,0.0,B103,KERUSI ERGONOMIK,676.5,0.0
53000,530020342.0,0.0,B103,MOBILE PEDESTAL,359.0,0.0
53000,530008183.0,0.0,B049,STEEL FILING CABINET (4D),360.0,0.0
53000,530008773.0,0.0,B049,PIGEON HOLE (12H) - 800 x 400,140.0,0.0
53000,530008784.0,0.0,B049,PIGEON HOLE (12H) - 800 x 400,140.0,0.0
53000,530009276.0,0.0,B049,MOBILE PEDESTAL,215.0,0.0
53000,530009859.0,0.0,B049,OPEN SHELF CABINET HC-3636D (9,199.0,0.0
53000,530009871.0,0.0,B049,PIGEON GOLE 12H (H800 x W400 x,165.0,0.0
53000,530014282.0,0.0,B049,KERUSI PEJABAT,676.5,0.0
53000,530016163.0,0.0,B049,FILLING CABINET 4D 12-11,320.0,0.0
53000,530017221.0,0.0,B049,HEIGHT SWING DOOR C/W GLASS DO,390.0,0.0
53000,530007276.0,0.0,B056,DELCO VISITOR PRIVILEGE LOWBAC,500.0,0.0
53000,530007298.0,0.0,B056,DELCO EXECUTIVE LOW BACK CHAIR,693.0,0.0
53000,530007316.0,0.0,B056,CUSTOMADE STRAIGHT MAIN TABLE,663.0,0.0
53000,530007318.0,0.0,B056,CUSTOMADE 3 DRAWER MOBILE PEDE,289.0,0.0
53000,530007319.0,0.0,B056,CUSTOMADE SWING DOOR LOW CABIN,345.0,0.0
53000,530007320.0,0.0,B056,4 DRAWER FILLING CABINET WITH,440.0,0.0
53000,530010945.0,0.0,B056,SIDE TABLE,425.0,0.0
53000,530014313.0,0.0,B056,MEJA KERUSI LIPAT,199.0,0.0
53000,530019168.0,0.0,B056,FUUL HEIGHT CABINET SWING DOOR,750.0,0.0
53000,530013923.0,0.0,B057,"IDEAS HIGHBACK CHAIR GREY MESH,HEADREST & SEAT",592.0,0.0
53000,530020568.0,0.0,B057,FLIPPABLE CHAIR,560.0,0.0
53000,530020569.0,0.0,B057,FLIPPABLE CHAIR,560.0,0.0
53000,530013873.0,0.0,B058,"IDEAS HIGHBACK CHAIR GREY MESH,HEADREST & SEAT",592.0,0.0
53000,530020704.0,0.0,B058,FLIPPABLE CHAIR,560.0,0.0
53000,530020705.0,0.0,B058,FLIPPABLE CHAIR,560.0,0.0
53000,530014155.0,0.0,B011,KERUSI ERGONOMIK,676.5,0.0
53000,530020182.0,0.0,B011,MOBILE PEDESTAL,359.0,0.0
53000,530013931.0,0.0,B011,"IDEAS HIGHBACK CHAIR GREY MESH,HEADREST & SEAT",592.0,0.0
53000,530020548.0,0.0,B011,FLIPPABLE CHAIR,560.0,0.0
53000,530020549.0,0.0,B011,FLIPPABLE CHAIR,560.0,0.0
53000,530020014.0,0.0,B090,LOWBACK LEATHER CHAIR,1635.0,0.0
53000,530020015.0,0.0,B090,LOWBACK LEATHER CHAIR,1635.0,0.0
53000,530020031.0,0.0,B090,HIGH BACK MESH CHAIR,627.0,0.0
53000,530020396.0,0.0,B090,MOBILE PEDESTAL,359.0,0.0
53000,530018556.0,0.0,B038,MEDIUM BACK OFFICE CHAIR- VISITOR,193.33,0.0
53000,530018557.0,0.0,B038,MEDIUM BACK OFFICE CHAIR- VISITOR,193.33,0.0
53000,530018602.0,0.0,B038,SLIDING DOOR CABINET,200.58,0.0
53000,530018603.0,0.0,B038,SLIDING DOOR CABINET,200.58,0.0
